account_id,borrower_id,product_type,employment_type,loan_amount,outstanding_balance,emi_amount,loan_start_date,loan_tenure_months,dpd_at_snapshot,snapshot_date,went_delinquent_30d,went_delinquent_60d
ACC_01295,BRW_01295,Business Loan,Self-Employed,4513000,3234316.67,123324.39,2023-08-29,48,0,2024-12-31,True,True
ACC_01296,BRW_01296,Credit Card,Salaried,351000,77512.5,31515.28,2022-06-15,12,0,2024-12-31,False,False
ACC_01297,BRW_01297,Personal Loan,Salaried,532000,287058.33,25542.85,2023-11-21,24,0,2024-12-31,True,True
ACC_01298,BRW_01298,Personal Loan,Self-Employed,493000,126331.25,13471.95,2021-06-26,48,0,2024-12-31,False,False
ACC_01299,BRW_01299,Business Loan,Self-Employed,2950000,860416.67,80613.11,2021-08-02,48,0,2024-12-31,True,True
ACC_01300,BRW_01300,Personal Loan,Salaried,642000,255462.5,30824.27,2023-07-24,24,0,2024-12-31,True,True
ACC_01301,BRW_01301,Personal Loan,Salaried,983000,217079.17,88260.74,2021-03-25,12,0,2024-12-31,True,True
ACC_01302,BRW_01302,Business Loan,Self-Employed,3211000,1073009.17,74714.35,2021-01-30,60,0,2024-12-31,False,False
ACC_01303,BRW_01303,Personal Loan,Salaried,54000,27225.0,1845.59,2023-03-31,36,0,2024-12-31,False,False
ACC_01304,BRW_01304,Personal Loan,Salaried,439000,128041.67,21077.66,2023-04-12,24,0,2024-12-31,False,True
ACC_01305,BRW_01305,Credit Card,Salaried,92000,20316.67,8260.41,2023-02-07,12,0,2024-12-31,False,False
ACC_01306,BRW_01306,Personal Loan,Salaried,631000,295781.25,17243.01,2022-06-11,48,0,2024-12-31,False,False
ACC_01307,BRW_01307,Personal Loan,Salaried,666000,217837.5,31976.58,2023-05-08,24,0,2024-12-31,False,True
ACC_01308,BRW_01308,Business Loan,Self-Employed,3140000,1583083.33,85805.14,2022-08-06,48,0,2024-12-31,False,True
ACC_01309,BRW_01309,Auto Loan,Self-Employed,919000,333137.5,25113.03,2021-12-11,48,0,2024-12-31,False,True
ACC_01310,BRW_01310,Personal Loan,Self-Employed,921000,333862.5,31477.6,2022-09-14,36,0,2024-12-31,False,False
ACC_01311,BRW_01311,Auto Loan,Self-Employed,312000,254540.0,7259.69,2023-11-19,60,0,2024-12-31,False,False
ACC_01312,BRW_01312,Personal Loan,Salaried,51000,27518.75,2448.66,2023-11-19,24,0,2024-12-31,False,False
ACC_01313,BRW_01313,Personal Loan,Salaried,111000,61859.37,3033.24,2022-11-08,48,0,2024-12-31,False,False
ACC_01314,BRW_01314,Credit Card,Salaried,347000,76629.17,31156.13,2023-12-06,12,0,2024-12-31,False,False
ACC_01315,BRW_01315,Personal Loan,Salaried,265000,208687.5,7241.52,2023-12-15,48,0,2024-12-31,False,False
ACC_01316,BRW_01316,Personal Loan,Salaried,151000,101799.17,3513.51,2023-01-12,60,0,2024-12-31,True,True
ACC_01317,BRW_01317,Auto Loan,Self-Employed,674000,521226.67,15682.8,2023-08-28,60,0,2024-12-31,False,False
ACC_01318,BRW_01318,Personal Loan,Self-Employed,696000,252300.0,23787.63,2022-09-02,36,0,2024-12-31,False,False
ACC_01319,BRW_01319,Auto Loan,Salaried,1329000,905381.25,36316.89,2023-06-15,48,0,2024-12-31,True,True
ACC_01320,BRW_01320,Credit Card,Salaried,42000,9275.0,3771.06,2023-12-03,12,0,2024-12-31,False,False
ACC_01321,BRW_01321,Business Loan,Self-Employed,2868000,1527210.0,66733.34,2022-03-05,60,0,2024-12-31,False,False
ACC_01322,BRW_01322,Personal Loan,Salaried,453000,286145.0,10540.52,2022-10-21,60,0,2024-12-31,False,True
ACC_01323,BRW_01323,Business Loan,Self-Employed,865000,497375.0,20127.04,2022-06-27,60,0,2024-12-31,True,True
ACC_01324,BRW_01324,Credit Card,Salaried,485000,107104.17,43546.75,2023-08-22,12,0,2024-12-31,True,True
ACC_01325,BRW_01325,Business Loan,Self-Employed,2206000,1112191.67,51329.76,2022-01-11,60,0,2024-12-31,False,False
ACC_01326,BRW_01326,Business Loan,Self-Employed,2406000,914781.25,65747.5,2022-01-01,48,0,2024-12-31,True,True
ACC_01327,BRW_01327,Personal Loan,Self-Employed,964000,298237.5,26342.72,2021-09-24,48,0,2024-12-31,False,False
ACC_01328,BRW_01328,Business Loan,Self-Employed,3963000,1787478.12,108294.83,2022-05-12,48,0,2024-12-31,False,False
ACC_01329,BRW_01329,Personal Loan,Salaried,350000,114479.17,16804.51,2023-05-03,24,0,2024-12-31,False,False
ACC_01330,BRW_01330,Credit Card,Salaried,156000,34450.0,14006.79,2022-12-23,12,0,2024-12-31,False,False
ACC_01331,BRW_01331,Personal Loan,Self-Employed,334000,272488.33,7771.6,2023-11-12,60,0,2024-12-31,False,True
ACC_01332,BRW_01332,Auto Loan,Salaried,696000,252300.0,16194.7,2021-03-26,60,0,2024-12-31,False,False
ACC_01333,BRW_01333,Business Loan,Self-Employed,1288000,466900.0,44020.79,2022-09-04,36,0,2024-12-31,False,False
ACC_01334,BRW_01334,Auto Loan,Self-Employed,1174000,824735.0,27316.93,2023-03-09,60,0,2024-12-31,False,True
ACC_01335,BRW_01335,Personal Loan,Salaried,126000,27825.0,11313.18,2023-04-13,12,0,2024-12-31,False,False
ACC_01336,BRW_01336,Personal Loan,Self-Employed,847000,502023.96,23145.53,2023-01-10,48,0,2024-12-31,True,True
ACC_01337,BRW_01337,Personal Loan,Self-Employed,927000,204712.5,83232.66,2022-10-02,12,0,2024-12-31,False,True
ACC_01338,BRW_01338,Credit Card,Salaried,161000,35554.17,14455.73,2023-05-02,12,0,2024-12-31,False,False
ACC_01339,BRW_01339,Personal Loan,Salaried,967000,556025.0,22500.4,2022-06-26,60,0,2024-12-31,False,False
ACC_01340,BRW_01340,Business Loan,Self-Employed,892000,686654.17,24375.22,2023-11-09,48,0,2024-12-31,False,False
ACC_01341,BRW_01341,Credit Card,Salaried,34000,7508.33,3052.76,2022-05-10,12,0,2024-12-31,False,False
ACC_01342,BRW_01342,Business Loan,Self-Employed,1170000,689325.0,27223.85,2022-07-28,60,0,2024-12-31,False,False
ACC_01343,BRW_01343,Credit Card,Salaried,451000,99595.83,40493.99,2023-10-11,12,0,2024-12-31,False,False
ACC_01344,BRW_01344,Home Loan,Salaried,3576000,2765440.0,55523.28,2022-04-05,120,0,2024-12-31,False,False
ACC_01345,BRW_01345,Credit Card,Salaried,66000,14575.0,5925.95,2022-01-14,12,0,2024-12-31,False,False
ACC_01346,BRW_01346,Personal Loan,Self-Employed,570000,152791.67,19481.25,2022-05-14,36,0,2024-12-31,False,False
ACC_01347,BRW_01347,Personal Loan,Self-Employed,805000,177770.83,72278.63,2022-05-29,12,0,2024-12-31,True,True
ACC_01348,BRW_01348,Personal Loan,Salaried,810000,264937.5,38890.44,2023-05-29,24,0,2024-12-31,False,False
ACC_01349,BRW_01349,Credit Card,Salaried,349000,77070.83,31335.7,2021-12-27,12,0,2024-12-31,False,True
ACC_01350,BRW_01350,Business Loan,Self-Employed,3001000,1619289.58,82006.76,2022-10-16,48,0,2024-12-31,False,False
ACC_01351,BRW_01351,Personal Loan,Salaried,196000,71050.0,9410.53,2023-06-18,24,0,2024-12-31,False,True
ACC_01352,BRW_01352,Home Loan,Salaried,1766000,1559598.75,21960.58,2022-03-22,240,0,2024-12-31,False,True
ACC_01353,BRW_01353,Auto Loan,Self-Employed,543000,254531.25,14838.28,2022-06-05,48,0,2024-12-31,False,False
ACC_01354,BRW_01354,Auto Loan,Salaried,472000,104233.33,12898.1,2021-04-17,48,0,2024-12-31,True,True
ACC_01355,BRW_01355,Auto Loan,Salaried,945000,677250.0,25823.52,2023-08-19,48,0,2024-12-31,True,True
ACC_01356,BRW_01356,Personal Loan,Salaried,488000,107766.67,43816.11,2023-10-07,12,0,2024-12-31,False,False
ACC_01357,BRW_01357,Personal Loan,Salaried,558000,212156.25,15248.17,2022-01-16,48,0,2024-12-31,False,False
ACC_01358,BRW_01358,Personal Loan,Self-Employed,702000,453375.0,16334.31,2022-11-23,60,0,2024-12-31,False,False
ACC_01359,BRW_01359,Business Loan,Self-Employed,1110000,575350.0,25827.76,2022-02-05,60,0,2024-12-31,False,False
ACC_01360,BRW_01360,Auto Loan,Self-Employed,545000,187911.46,14892.93,2021-11-13,48,0,2024-12-31,True,True
ACC_01361,BRW_01361,Personal Loan,Salaried,125000,38671.88,3415.81,2021-09-20,48,0,2024-12-31,False,False
ACC_01362,BRW_01362,Auto Loan,Salaried,229000,95178.12,6257.76,2022-03-06,48,0,2024-12-31,True,True
ACC_01363,BRW_01363,Auto Loan,Self-Employed,1249000,570723.61,42687.86,2023-01-08,36,0,2024-12-31,True,True
ACC_01364,BRW_01364,Personal Loan,Salaried,522000,207712.5,25062.73,2023-07-02,24,0,2024-12-31,True,True
ACC_01365,BRW_01365,Auto Loan,Salaried,1425000,996015.62,38940.23,2023-07-27,48,0,2024-12-31,False,False
ACC_01366,BRW_01366,Auto Loan,Salaried,1180000,483472.22,40329.6,2022-11-18,36,0,2024-12-31,True,True
ACC_01367,BRW_01367,Personal Loan,Salaried,821000,541860.0,19103.23,2022-12-29,60,0,2024-12-31,False,False
ACC_01368,BRW_01368,Home Loan,Salaried,2010000,1703893.75,24994.77,2021-05-17,240,0,2024-12-31,False,False
ACC_01369,BRW_01369,Home Loan,Salaried,5629000,4539163.06,74963.72,2021-07-06,180,0,2024-12-31,False,True
ACC_01370,BRW_01370,Auto Loan,Self-Employed,1336000,824980.0,31086.38,2022-09-10,60,0,2024-12-31,False,False
ACC_01371,BRW_01371,Personal Loan,Salaried,691000,434034.38,18882.6,2023-03-22,48,0,2024-12-31,False,False
ACC_01372,BRW_01372,Personal Loan,Salaried,742000,163858.33,66622.04,2023-12-11,12,0,2024-12-31,False,False
ACC_01373,BRW_01373,Business Loan,Self-Employed,3592000,1174883.33,172462.28,2023-05-03,24,0,2024-12-31,False,True
ACC_01374,BRW_01374,Auto Loan,Salaried,1461000,598604.17,49933.52,2022-11-18,36,0,2024-12-31,False,False
ACC_01375,BRW_01375,Business Loan,Self-Employed,3284000,1888300.0,157674.31,2023-12-18,24,0,2024-12-31,True,True
ACC_01376,BRW_01376,Credit Card,Salaried,193000,42620.83,17328.91,2023-04-20,12,0,2024-12-31,False,False
ACC_01377,BRW_01377,Personal Loan,Salaried,544000,120133.33,48844.19,2023-12-17,12,0,2024-12-31,True,True
ACC_01378,BRW_01378,Personal Loan,Salaried,308000,155283.33,14787.97,2023-10-20,24,0,2024-12-31,False,True
ACC_01379,BRW_01379,Business Loan,Self-Employed,1453000,904088.89,49660.1,2023-08-13,36,0,2024-12-31,False,True
ACC_01380,BRW_01380,Personal Loan,Salaried,256000,151733.33,6995.58,2023-01-30,48,0,2024-12-31,False,False
ACC_01381,BRW_01381,Personal Loan,Salaried,132000,87120.0,3071.41,2022-12-04,60,0,2024-12-31,False,False
ACC_01382,BRW_01382,Business Loan,Self-Employed,4628000,2464410.0,107685.46,2022-03-04,60,0,2024-12-31,True,True
ACC_01383,BRW_01383,Credit Card,Salaried,109000,24070.83,9786.8,2021-07-28,12,0,2024-12-31,False,False
ACC_01384,BRW_01384,Personal Loan,Salaried,272000,88966.67,13059.5,2023-05-14,24,0,2024-12-31,False,False
ACC_01385,BRW_01385,Credit Card,Salaried,361000,79720.83,32413.15,2021-08-21,12,0,2024-12-31,False,False
ACC_01386,BRW_01386,Auto Loan,Salaried,803000,382094.17,18684.41,2021-11-19,60,0,2024-12-31,False,False
ACC_01387,BRW_01387,Credit Card,Salaried,295000,65145.83,26487.2,2023-07-25,12,0,2024-12-31,False,False
ACC_01388,BRW_01388,Auto Loan,Salaried,1213000,439712.5,28224.39,2021-03-03,60,0,2024-12-31,True,True
ACC_01389,BRW_01389,Business Loan,Self-Employed,2706000,917033.33,92484.67,2022-08-09,36,0,2024-12-31,False,False
ACC_01390,BRW_01390,Personal Loan,Salaried,594000,204806.25,16231.93,2021-11-10,48,0,2024-12-31,True,True
ACC_01391,BRW_01391,Personal Loan,Salaried,101000,22304.17,9068.5,2021-02-02,12,0,2024-12-31,False,False
ACC_01392,BRW_01392,Business Loan,Self-Employed,4599000,2709577.5,107010.69,2022-07-03,60,0,2024-12-31,False,True
ACC_01393,BRW_01393,Personal Loan,Self-Employed,443000,254725.0,15140.69,2023-06-18,36,0,2024-12-31,False,False
ACC_01394,BRW_01394,Personal Loan,Salaried,923000,465345.83,31545.95,2023-03-26,36,0,2024-12-31,False,True
ACC_01395,BRW_01395,Auto Loan,Salaried,1347000,850855.0,31342.33,2022-10-29,60,0,2024-12-31,False,True
ACC_01396,BRW_01396,Personal Loan,Salaried,473000,188214.58,22710.09,2023-07-25,24,0,2024-12-31,False,False
ACC_01397,BRW_01397,Credit Card,Salaried,327000,72212.5,29360.39,2022-04-01,12,0,2024-12-31,False,False
ACC_01398,BRW_01398,Business Loan,Self-Employed,1621000,702433.33,44296.22,2022-04-16,48,0,2024-12-31,False,True
ACC_01399,BRW_01399,Personal Loan,Salaried,767000,549683.33,17846.75,2023-04-10,60,0,2024-12-31,False,False
ACC_01400,BRW_01400,Business Loan,Self-Employed,2765000,923970.83,64336.71,2021-01-03,60,0,2024-12-31,True,True
ACC_01401,BRW_01401,Auto Loan,Salaried,1313000,847979.17,44875.23,2023-09-22,36,0,2024-12-31,False,True
ACC_01402,BRW_01402,Credit Card,Salaried,342000,75525.0,30707.19,2023-04-24,12,0,2024-12-31,False,False
ACC_01403,BRW_01403,Personal Loan,Self-Employed,792000,193600.0,27068.68,2022-04-03,36,0,2024-12-31,False,True
ACC_01404,BRW_01404,Auto Loan,Salaried,254000,98072.22,8681.12,2022-10-21,36,0,2024-12-31,False,False
ACC_01405,BRW_01405,Business Loan,Self-Employed,4884000,1193866.67,166923.54,2022-04-19,36,0,2024-12-31,False,False
ACC_01406,BRW_01406,Personal Loan,Self-Employed,175000,69635.42,8402.25,2023-07-03,24,0,2024-12-31,False,False
ACC_01407,BRW_01407,Credit Card,Salaried,357000,78837.5,32054.0,2021-02-11,12,0,2024-12-31,True,True
ACC_01408,BRW_01408,Personal Loan,Salaried,310000,68458.33,27834.01,2021-01-28,12,0,2024-12-31,False,False
ACC_01409,BRW_01409,Business Loan,Self-Employed,1827000,610522.5,42511.09,2021-01-24,60,0,2024-12-31,False,False
ACC_01410,BRW_01410,Personal Loan,Salaried,671000,243237.5,18336.07,2021-12-11,48,0,2024-12-31,False,False
ACC_01411,BRW_01411,Personal Loan,Salaried,436000,250700.0,11914.34,2022-12-01,48,0,2024-12-31,False,True
ACC_01412,BRW_01412,Auto Loan,Self-Employed,375000,263437.5,8725.59,2023-03-05,60,0,2024-12-31,False,False
ACC_01413,BRW_01413,Business Loan,Self-Employed,3194000,2515275.0,74318.79,2023-09-17,60,0,2024-12-31,True,True
ACC_01414,BRW_01414,Personal Loan,Salaried,220000,103125.0,10562.83,2023-09-02,24,0,2024-12-31,False,True
ACC_01415,BRW_01415,Personal Loan,Salaried,392000,169866.67,18821.05,2023-08-28,24,0,2024-12-31,True,True
ACC_01416,BRW_01416,Personal Loan,Salaried,190000,111941.67,4420.97,2022-07-09,60,0,2024-12-31,False,False
ACC_01417,BRW_01417,Auto Loan,Salaried,1085000,839066.67,25246.05,2023-08-12,60,0,2024-12-31,False,False
ACC_01418,BRW_01418,Auto Loan,Salaried,305000,74555.56,10424.18,2022-04-01,36,0,2024-12-31,False,False
ACC_01419,BRW_01419,Business Loan,Self-Employed,4726000,3386966.67,129144.93,2023-08-26,48,0,2024-12-31,True,True
ACC_01420,BRW_01420,Personal Loan,Salaried,493000,248554.17,11471.25,2022-01-18,60,0,2024-12-31,True,True
ACC_01421,BRW_01421,Credit Card,Salaried,279000,61612.5,25050.61,2022-09-05,12,0,2024-12-31,True,True
ACC_01422,BRW_01422,Auto Loan,Salaried,377000,109958.33,12884.97,2022-06-22,36,0,2024-12-31,True,True
ACC_01423,BRW_01423,Auto Loan,Salaried,697000,289690.62,19046.55,2022-03-17,48,0,2024-12-31,True,True
ACC_01424,BRW_01424,Personal Loan,Self-Employed,850000,187708.33,23227.51,2021-04-20,48,0,2024-12-31,True,True
ACC_01425,BRW_01425,Credit Card,Salaried,422000,93191.67,37890.16,2023-11-15,12,0,2024-12-31,False,False
ACC_01426,BRW_01426,Personal Loan,Salaried,924000,302225.0,44363.9,2023-05-11,24,0,2024-12-31,False,False
ACC_01427,BRW_01427,Personal Loan,Salaried,490000,238364.58,13389.97,2022-07-17,48,0,2024-12-31,False,True
ACC_01428,BRW_01428,Auto Loan,Self-Employed,356000,229916.67,12167.24,2023-09-19,36,0,2024-12-31,False,False
ACC_01429,BRW_01429,Business Loan,Self-Employed,1567000,928773.96,42820.59,2023-01-10,48,0,2024-12-31,False,False
ACC_01430,BRW_01430,Home Loan,Salaried,5689000,5104692.29,70743.9,2022-07-22,240,0,2024-12-31,False,True
ACC_01431,BRW_01431,Business Loan,Self-Employed,3567000,1924693.75,97473.54,2022-10-15,48,0,2024-12-31,False,True
ACC_01432,BRW_01432,Personal Loan,Salaried,120000,64750.0,5761.55,2023-11-22,24,0,2024-12-31,True,True
ACC_01433,BRW_01433,Credit Card,Salaried,55000,12145.83,4938.29,2021-07-02,12,0,2024-12-31,False,False
ACC_01434,BRW_01434,Credit Card,Salaried,255000,56312.5,22895.71,2021-08-24,12,0,2024-12-31,True,True
ACC_01435,BRW_01435,Business Loan,Self-Employed,163000,93725.0,7826.1,2023-12-05,24,0,2024-12-31,True,True
ACC_01436,BRW_01436,Personal Loan,Salaried,678000,149725.0,60875.67,2023-02-21,12,0,2024-12-31,False,True
ACC_01437,BRW_01437,Business Loan,Self-Employed,4012000,1909043.33,93352.22,2021-11-21,60,0,2024-12-31,False,False
ACC_01438,BRW_01438,Credit Card,Salaried,66000,14575.0,5925.95,2023-10-20,12,0,2024-12-31,False,True
ACC_01439,BRW_01439,Business Loan,Self-Employed,3400000,1762333.33,79112.05,2022-02-15,60,0,2024-12-31,True,True
ACC_01440,BRW_01440,Personal Loan,Salaried,516000,305837.5,14100.46,2023-01-24,48,0,2024-12-31,False,False
ACC_01441,BRW_01441,Personal Loan,Salaried,850000,338229.17,40810.95,2023-07-30,24,0,2024-12-31,False,False
ACC_01442,BRW_01442,Business Loan,Self-Employed,4405000,1752822.92,120373.13,2022-02-25,48,0,2024-12-31,True,True
ACC_01443,BRW_01443,Auto Loan,Salaried,357000,198953.12,9755.55,2022-11-27,48,0,2024-12-31,False,True
ACC_01444,BRW_01444,Auto Loan,Self-Employed,535000,257097.22,18285.03,2023-02-01,36,0,2024-12-31,False,False
ACC_01445,BRW_01445,Auto Loan,Salaried,1371000,885437.5,37464.6,2023-04-24,48,0,2024-12-31,False,False
ACC_01446,BRW_01446,Personal Loan,Salaried,134000,72304.17,6433.73,2023-11-17,24,0,2024-12-31,False,False
ACC_01447,BRW_01447,Business Loan,Self-Employed,527000,172372.92,14401.05,2021-10-28,48,0,2024-12-31,False,False
ACC_01448,BRW_01448,Personal Loan,Salaried,740000,572266.67,17218.51,2023-08-22,60,0,2024-12-31,False,True
ACC_01449,BRW_01449,Personal Loan,Salaried,489000,338904.17,16712.86,2023-11-19,36,0,2024-12-31,False,False
ACC_01450,BRW_01450,Personal Loan,Salaried,93000,66650.0,2541.36,2023-08-04,48,0,2024-12-31,False,True
ACC_01451,BRW_01451,Business Loan,Self-Employed,4223000,2054313.54,115399.71,2022-07-08,48,0,2024-12-31,False,True
ACC_01452,BRW_01452,Personal Loan,Salaried,680000,463250.0,18582.0,2023-06-22,48,0,2024-12-31,True,True
ACC_01453,BRW_01453,Credit Card,Salaried,31000,6845.83,2783.4,2021-03-10,12,0,2024-12-31,False,False
ACC_01454,BRW_01454,Personal Loan,Self-Employed,432000,171900.0,20741.57,2023-07-02,24,0,2024-12-31,True,True
ACC_01455,BRW_01455,Business Loan,Self-Employed,982000,522915.0,22849.42,2022-03-03,60,0,2024-12-31,True,True
ACC_01456,BRW_01456,Credit Card,Salaried,205000,45270.83,18406.36,2021-04-24,12,0,2024-12-31,False,False
ACC_01457,BRW_01457,Auto Loan,Salaried,963000,458227.5,22407.33,2021-11-04,60,0,2024-12-31,False,False
ACC_01458,BRW_01458,Credit Card,Salaried,437000,96504.17,39236.97,2023-10-31,12,0,2024-12-31,False,False
ACC_01459,BRW_01459,Auto Loan,Self-Employed,1007000,365037.5,27517.76,2021-12-15,48,0,2024-12-31,False,False
ACC_01460,BRW_01460,Personal Loan,Salaried,726000,160325.0,65185.45,2022-05-02,12,0,2024-12-31,True,True
ACC_01461,BRW_01461,Personal Loan,Salaried,195000,129390.62,5328.66,2023-05-25,48,0,2024-12-31,False,False
ACC_01462,BRW_01462,Auto Loan,Salaried,827000,475525.0,22599.0,2022-12-12,48,0,2024-12-31,True,True
ACC_01463,BRW_01463,Personal Loan,Salaried,694000,382663.89,23719.28,2023-05-22,36,0,2024-12-31,False,False
ACC_01464,BRW_01464,Auto Loan,Self-Employed,838000,659925.0,19498.79,2023-09-16,60,0,2024-12-31,True,True
ACC_01465,BRW_01465,Auto Loan,Salaried,659000,425604.17,15333.78,2022-11-20,60,0,2024-12-31,False,True
ACC_01466,BRW_01466,Personal Loan,Salaried,829000,547140.0,19289.38,2022-12-31,60,0,2024-12-31,True,True
ACC_01467,BRW_01467,Auto Loan,Salaried,794000,306572.22,27137.04,2022-10-31,36,0,2024-12-31,False,True
ACC_01468,BRW_01468,Home Loan,Salaried,1301000,1092117.22,17325.96,2022-02-08,180,0,2024-12-31,False,False
ACC_01469,BRW_01469,Personal Loan,Salaried,52000,29900.0,2496.67,2023-12-15,24,0,2024-12-31,False,True
ACC_01470,BRW_01470,Auto Loan,Salaried,555000,122562.5,18968.58,2022-03-25,36,0,2024-12-31,False,False
ACC_01471,BRW_01471,Credit Card,Salaried,100000,22083.33,8978.71,2023-06-09,12,0,2024-12-31,False,False
ACC_01472,BRW_01472,Personal Loan,Salaried,825000,474375.0,39610.63,2023-12-28,24,0,2024-12-31,False,False
ACC_01473,BRW_01473,Credit Card,Salaried,200000,44166.67,17957.42,2023-03-11,12,0,2024-12-31,False,False
ACC_01474,BRW_01474,Credit Card,Salaried,86000,18991.67,7721.69,2022-04-09,12,0,2024-12-31,False,False
ACC_01475,BRW_01475,Auto Loan,Self-Employed,1223000,681567.71,33420.28,2022-11-10,48,0,2024-12-31,False,True
ACC_01476,BRW_01476,Personal Loan,Salaried,748000,443345.83,20440.2,2023-01-03,48,0,2024-12-31,True,True
ACC_01477,BRW_01477,Business Loan,Self-Employed,401000,116958.33,13705.23,2022-06-14,36,0,2024-12-31,False,True
ACC_01478,BRW_01478,Personal Loan,Salaried,146000,63266.67,7009.88,2023-08-21,24,0,2024-12-31,False,True
ACC_01479,BRW_01479,Credit Card,Salaried,352000,77733.33,31605.07,2022-07-26,12,0,2024-12-31,False,False
ACC_01480,BRW_01480,Home Loan,Salaried,6889000,6238372.22,91743.66,2023-04-13,180,0,2024-12-31,False,False
ACC_01481,BRW_01481,Auto Loan,Self-Employed,1016000,656166.67,27763.7,2023-04-10,48,0,2024-12-31,False,True
ACC_01482,BRW_01482,Personal Loan,Salaried,475000,138541.67,22806.12,2023-04-03,24,0,2024-12-31,True,True
ACC_01483,BRW_01483,Personal Loan,Salaried,188000,74808.33,5137.38,2022-02-18,48,0,2024-12-31,False,False
ACC_01484,BRW_01484,Personal Loan,Self-Employed,701000,378247.92,19155.86,2022-10-06,48,0,2024-12-31,False,True
ACC_01485,BRW_01485,Personal Loan,Self-Employed,596000,237158.33,28615.68,2023-07-08,24,0,2024-12-31,False,True
ACC_01486,BRW_01486,Personal Loan,Salaried,191000,89531.25,9170.46,2023-09-30,24,0,2024-12-31,True,True
ACC_01487,BRW_01487,Personal Loan,Salaried,350000,77291.67,31425.49,2022-03-30,12,0,2024-12-31,False,True
ACC_01488,BRW_01488,Auto Loan,Salaried,355000,122401.04,9700.9,2021-11-15,48,0,2024-12-31,True,True
ACC_01489,BRW_01489,Auto Loan,Salaried,1321000,1021573.33,30737.36,2023-08-22,60,0,2024-12-31,False,False
ACC_01490,BRW_01490,Auto Loan,Salaried,1475000,973500.0,34320.67,2022-12-12,60,0,2024-12-31,False,True
