account_id,bureau_pull_date,credit_score_current,credit_score_3m_ago,credit_score_6m_ago,active_loan_count,total_outstanding_all_lenders,missed_payments_other_lenders_6m,worst_dpd_12m,hard_enquiries_30d,hard_enquiries_60d,hard_enquiries_90d,new_accounts_opened_6m,credit_utilisation_ratio,writeoff_or_settled_flag
ACC_01668,2024-01-01,675,676,671,1,474201,0,0,0,0,0,0,,False
ACC_01668,2024-06-01,670,668,664,3,1155543,0,0,0,0,0,0,,False
ACC_01668,2024-12-01,615,593,564,3,1363036,1,85,2,3,5,2,,False
ACC_01669,2024-01-01,697,695,697,1,54074,0,0,0,0,0,0,,False
ACC_01669,2024-06-01,709,707,711,3,152190,0,0,0,0,0,0,,False
ACC_01669,2024-12-01,667,651,628,2,110623,3,81,2,4,5,1,,False
ACC_01670,2024-01-01,662,638,614,3,1098516,0,7,0,2,2,0,,False
ACC_01670,2024-06-01,630,612,597,4,1294166,2,45,2,3,3,1,,False
ACC_01670,2024-12-01,602,593,566,2,775486,2,71,4,4,5,2,,False
ACC_01671,2024-01-01,787,787,797,1,75976,0,0,0,0,0,0,,False
ACC_01671,2024-06-01,804,806,804,3,252353,0,0,0,0,0,0,,False
ACC_01671,2024-12-01,807,817,826,3,244547,0,0,0,0,0,0,,False
ACC_01672,2024-01-01,746,748,747,2,1080374,0,0,0,0,0,0,,False
ACC_01672,2024-06-01,750,758,761,2,668645,0,0,0,0,0,0,,False
ACC_01672,2024-12-01,762,766,765,2,736147,0,0,0,0,0,0,,False
ACC_01673,2024-01-01,689,691,686,3,2879013,0,0,0,0,0,0,,False
ACC_01673,2024-06-01,691,688,692,3,2351792,0,0,0,0,0,0,,False
ACC_01673,2024-12-01,654,631,603,3,2957344,1,84,1,1,2,2,,False
ACC_01674,2024-01-01,782,787,782,1,43962,0,0,0,0,0,0,,False
ACC_01674,2024-06-01,795,796,796,1,62160,0,0,0,0,0,0,,False
ACC_01674,2024-12-01,794,794,799,1,47429,0,0,0,0,0,0,,False
ACC_01675,2024-01-01,665,644,630,3,924522,0,24,2,4,5,0,,False
ACC_01675,2024-06-01,646,627,604,4,902405,1,80,0,2,3,3,,False
ACC_01675,2024-12-01,600,586,578,4,1178938,3,88,1,1,1,1,,False
ACC_01676,2024-01-01,755,762,771,1,26129,0,0,0,0,0,0,,False
ACC_01676,2024-06-01,763,770,771,3,69142,0,0,0,0,0,0,,False
ACC_01676,2024-12-01,771,776,772,1,22057,0,0,0,0,0,0,,False
ACC_01677,2024-01-01,716,723,729,2,915477,0,0,0,0,0,0,,False
ACC_01677,2024-06-01,722,728,734,2,946836,0,0,0,0,0,0,,False
ACC_01677,2024-12-01,692,686,660,2,904551,2,55,3,4,6,1,,False
ACC_01678,2024-01-01,751,747,757,2,48952,0,0,0,0,0,0,0.15,False
ACC_01678,2024-06-01,767,774,773,2,67964,0,0,0,0,0,0,0.12,False
ACC_01678,2024-12-01,771,780,789,3,65227,0,0,0,0,0,0,0.28,False
ACC_01679,2024-01-01,749,758,760,3,123854,0,0,0,0,0,0,,False
ACC_01679,2024-06-01,759,763,759,2,81432,0,0,0,0,0,0,,False
ACC_01679,2024-12-01,764,760,766,3,116947,0,0,0,0,0,0,,False
ACC_01680,2024-01-01,754,764,767,2,18904,0,0,0,0,0,0,0.16,False
ACC_01680,2024-06-01,758,763,771,2,15011,0,0,0,0,0,0,0.23,False
ACC_01680,2024-12-01,770,774,770,1,8886,0,0,0,0,0,0,0.39,False
ACC_01681,2024-01-01,632,619,590,4,82927,1,22,0,0,0,0,0.34,False
ACC_01681,2024-06-01,618,595,568,5,102506,3,36,2,2,4,1,0.1,False
ACC_01681,2024-12-01,566,555,546,5,69538,3,85,4,5,6,3,0.14,False
ACC_01682,2024-01-01,695,703,713,2,1010331,0,0,0,0,0,0,,False
ACC_01682,2024-06-01,708,713,723,1,502549,0,0,0,0,0,0,,False
ACC_01682,2024-12-01,670,662,649,5,2492801,3,55,1,1,1,3,,False
ACC_01683,2024-01-01,739,734,731,1,336446,0,0,0,0,0,0,,False
ACC_01683,2024-06-01,757,752,756,3,1152329,0,0,0,0,0,0,,False
ACC_01683,2024-12-01,757,763,758,3,1042236,0,0,0,0,0,0,,False
ACC_01684,2024-01-01,603,585,569,2,6281009,0,16,0,1,1,0,,False
ACC_01684,2024-06-01,580,561,541,4,13649797,2,86,4,4,4,1,,False
ACC_01684,2024-12-01,540,531,523,2,7050743,3,47,2,2,3,2,,False
ACC_01685,2024-01-01,730,730,732,3,848678,0,0,0,0,0,0,,False
ACC_01685,2024-06-01,733,742,749,1,417527,0,0,0,0,0,0,,False
ACC_01685,2024-12-01,670,653,630,3,899829,2,57,3,5,6,3,,False
ACC_01686,2024-01-01,762,761,762,2,76829,0,0,0,0,0,0,,False
ACC_01686,2024-06-01,763,771,780,1,26218,0,0,0,0,0,0,,False
ACC_01686,2024-12-01,771,766,774,1,28945,0,0,0,0,0,0,,False
ACC_01687,2024-01-01,771,775,770,2,478852,0,0,0,0,0,0,,False
ACC_01687,2024-06-01,782,780,790,2,361222,0,0,0,0,0,0,,False
ACC_01687,2024-12-01,778,787,786,1,203247,0,0,0,0,0,0,,False
ACC_01688,2024-01-01,628,615,592,2,1558156,0,13,1,2,2,0,,False
ACC_01688,2024-06-01,599,578,557,5,5262444,3,54,1,2,3,3,,False
ACC_01688,2024-12-01,563,550,525,3,3341059,1,39,1,2,3,3,,False
ACC_01689,2024-01-01,795,802,808,1,1663279,0,0,0,0,0,0,,False
ACC_01689,2024-06-01,807,817,814,2,3095566,0,0,0,0,0,0,,False
ACC_01689,2024-12-01,816,822,825,2,3506056,0,0,0,0,0,0,,False
ACC_01690,2024-01-01,719,720,724,2,3859013,0,0,0,0,0,0,,False
ACC_01690,2024-06-01,712,720,721,1,2999508,0,0,0,0,0,0,,False
ACC_01690,2024-12-01,657,641,618,4,11866644,3,43,1,1,2,3,,False
ACC_01691,2024-01-01,713,719,717,1,1414958,0,0,0,0,0,0,,False
ACC_01691,2024-06-01,729,727,736,3,3461362,0,0,0,0,0,0,,False
ACC_01691,2024-12-01,657,645,615,3,2586671,2,32,1,2,4,1,,False
ACC_01692,2024-01-01,767,770,766,2,1097069,0,0,0,0,0,0,,False
ACC_01692,2024-06-01,784,784,788,2,709161,0,0,0,0,0,0,,False
ACC_01692,2024-12-01,784,785,782,3,1075015,0,0,0,0,0,0,,False
ACC_01693,2024-01-01,799,799,807,2,655578,0,0,0,0,0,0,,False
ACC_01693,2024-06-01,812,809,810,3,1525497,0,0,0,0,0,0,,False
ACC_01693,2024-12-01,810,805,806,3,1003648,0,0,0,0,0,0,,False
ACC_01694,2024-01-01,697,696,700,3,2196853,0,0,0,0,0,0,,False
ACC_01694,2024-06-01,705,703,703,2,856907,0,0,0,0,0,0,,False
ACC_01694,2024-12-01,666,660,651,3,2044011,1,55,2,2,3,2,,False
ACC_01695,2024-01-01,774,784,787,2,743383,0,0,0,0,0,0,,False
ACC_01695,2024-06-01,787,791,799,1,451268,0,0,0,0,0,0,,False
ACC_01695,2024-12-01,787,785,781,3,1601847,0,0,0,0,0,0,,False
ACC_01696,2024-01-01,769,778,780,1,1176871,0,0,0,0,0,0,,False
ACC_01696,2024-06-01,775,770,767,3,2938383,0,0,0,0,0,0,,False
ACC_01696,2024-12-01,780,775,773,2,1356292,0,0,0,0,0,0,,False
ACC_01697,2024-01-01,793,794,790,1,384277,0,0,0,0,0,0,,False
ACC_01697,2024-06-01,798,807,812,2,719137,0,0,0,0,0,0,,False
ACC_01697,2024-12-01,808,816,826,1,268213,0,0,0,0,0,0,,False
ACC_01698,2024-01-01,795,804,814,3,28229873,0,0,0,0,0,0,,False
ACC_01698,2024-06-01,811,807,815,2,14287298,0,0,0,0,0,0,,False
ACC_01698,2024-12-01,817,812,815,3,17348747,0,0,0,0,0,0,,False
ACC_01699,2024-01-01,690,695,705,2,455187,0,0,0,0,0,0,,False
ACC_01699,2024-06-01,706,709,711,2,352347,0,0,0,0,0,0,,False
ACC_01699,2024-12-01,674,657,633,4,910218,1,79,2,2,4,3,,False
ACC_01700,2024-01-01,710,717,714,2,711839,0,0,0,0,0,0,,False
ACC_01700,2024-06-01,715,716,717,1,323568,0,0,0,0,0,0,,False
ACC_01700,2024-12-01,680,667,646,5,1088549,2,64,2,3,4,1,,False
ACC_01701,2024-01-01,629,618,589,3,1231383,1,24,1,3,3,0,,False
ACC_01701,2024-06-01,601,576,558,5,2304864,2,76,2,2,4,1,,False
ACC_01701,2024-12-01,575,569,540,3,1551171,1,42,4,4,4,2,,True
ACC_01702,2024-01-01,772,774,776,3,764828,0,0,0,0,0,0,,False
ACC_01702,2024-06-01,782,786,791,1,384690,0,0,0,0,0,0,,False
ACC_01702,2024-12-01,790,791,799,3,994978,0,0,0,0,0,0,,False
ACC_01703,2024-01-01,607,592,571,3,759417,0,14,0,2,2,1,,False
ACC_01703,2024-06-01,575,560,534,2,390223,1,37,1,1,3,1,,False
ACC_01703,2024-12-01,546,533,503,2,509895,3,62,3,5,6,3,,True
ACC_01704,2024-01-01,782,782,787,2,701195,0,0,0,0,0,0,,False
ACC_01704,2024-06-01,791,786,793,1,359447,0,0,0,0,0,0,,False
ACC_01704,2024-12-01,795,796,799,3,883976,0,0,0,0,0,0,,False
ACC_01705,2024-01-01,654,639,633,4,3152614,0,14,1,2,2,0,,False
ACC_01705,2024-06-01,633,608,587,5,5655948,2,78,2,3,5,3,,False
ACC_01705,2024-12-01,597,581,570,2,2034608,1,88,4,4,6,2,,True
ACC_01706,2024-01-01,761,764,760,2,2429654,0,0,0,0,0,0,,False
ACC_01706,2024-06-01,777,772,782,2,3671120,0,0,0,0,0,0,,False
ACC_01706,2024-12-01,776,771,777,3,3485657,0,0,0,0,0,0,,False
ACC_01707,2024-01-01,670,674,684,3,3241341,0,0,0,0,0,0,,False
ACC_01707,2024-06-01,679,678,687,3,2945243,0,0,0,0,0,0,,False
ACC_01707,2024-12-01,608,585,577,2,1940187,3,90,1,1,1,2,,False
ACC_01708,2024-01-01,645,640,613,5,9846754,0,17,2,3,5,1,,False
ACC_01708,2024-06-01,618,605,586,3,10172182,2,44,1,3,5,2,,False
ACC_01708,2024-12-01,587,565,536,2,6200919,1,73,2,2,4,1,,True
ACC_01709,2024-01-01,644,635,612,4,1961564,1,7,2,3,5,0,,False
ACC_01709,2024-06-01,619,611,601,4,1409179,2,35,3,5,7,2,,False
ACC_01709,2024-12-01,592,578,570,5,2268856,1,68,1,3,3,3,,False
ACC_01710,2024-01-01,714,710,707,2,778649,0,0,0,0,0,0,,False
ACC_01710,2024-06-01,718,723,729,1,450460,0,0,0,0,0,0,,False
ACC_01710,2024-12-01,683,665,641,3,1514295,1,52,3,5,6,3,,False
ACC_01711,2024-01-01,617,602,582,2,2456886,0,3,0,2,4,0,,False
ACC_01711,2024-06-01,592,571,562,4,3912704,2,69,3,4,6,1,,False
ACC_01711,2024-12-01,557,543,535,4,4040940,3,58,4,6,8,1,,True
ACC_01712,2024-01-01,798,803,798,3,2531916,0,0,0,0,0,0,,False
ACC_01712,2024-06-01,805,808,811,2,934779,0,0,0,0,0,0,,False
ACC_01712,2024-12-01,810,811,810,1,720276,0,0,0,0,0,0,,False
ACC_01713,2024-01-01,756,765,774,1,221192,0,0,0,0,0,0,,False
ACC_01713,2024-06-01,773,780,779,2,438911,0,0,0,0,0,0,,False
ACC_01713,2024-12-01,768,769,767,2,335367,0,0,0,0,0,0,,False
ACC_01714,2024-01-01,751,755,756,3,487598,0,0,0,0,0,0,0.16,False
ACC_01714,2024-06-01,752,762,762,3,340087,0,0,0,0,0,0,0.34,False
ACC_01714,2024-12-01,764,762,768,3,419421,0,0,0,0,0,0,0.32,False
ACC_01715,2024-01-01,603,585,579,3,672300,0,18,2,3,3,0,,False
ACC_01715,2024-06-01,582,563,546,5,843433,1,49,4,6,6,2,,False
ACC_01715,2024-12-01,550,544,527,3,729814,2,43,2,3,5,3,,True
ACC_01716,2024-01-01,699,709,718,3,252895,0,0,0,0,0,0,,False
ACC_01716,2024-06-01,713,708,707,2,99061,0,0,0,0,0,0,,False
ACC_01716,2024-12-01,672,647,628,3,262634,1,60,2,4,6,3,,False
ACC_01717,2024-01-01,787,792,796,3,816420,0,0,0,0,0,0,,False
ACC_01717,2024-06-01,793,803,799,3,500048,0,0,0,0,0,0,,False
ACC_01717,2024-12-01,802,802,800,1,202983,0,0,0,0,0,0,,False
ACC_01718,2024-01-01,756,760,764,1,522450,0,0,0,0,0,0,,False
ACC_01718,2024-06-01,768,777,780,2,1332751,0,0,0,0,0,0,,False
ACC_01718,2024-12-01,777,777,787,3,1743992,0,0,0,0,0,0,,False
ACC_01719,2024-01-01,713,712,711,1,633477,0,0,0,0,0,0,,False
ACC_01719,2024-06-01,703,698,698,1,413436,0,0,0,0,0,0,,False
ACC_01719,2024-12-01,653,629,623,3,2038615,2,47,2,4,6,1,,False
ACC_01720,2024-01-01,756,755,764,3,132109,0,0,0,0,0,0,0.23,False
ACC_01720,2024-06-01,768,774,780,1,32800,0,0,0,0,0,0,0.34,False
ACC_01720,2024-12-01,768,778,784,1,40631,0,0,0,0,0,0,0.14,False
ACC_01721,2024-01-01,687,694,700,1,128495,0,0,0,0,0,0,0.3,False
ACC_01721,2024-06-01,696,696,692,2,173877,0,0,0,0,0,0,0.39,False
ACC_01721,2024-12-01,663,657,641,2,246806,2,67,0,2,4,1,0.14,False
ACC_01722,2024-01-01,626,613,604,5,764290,1,20,2,2,3,1,,False
ACC_01722,2024-06-01,588,576,569,2,256779,3,32,4,4,4,2,,False
ACC_01722,2024-12-01,559,547,522,5,635537,3,43,3,5,6,3,,False
ACC_01723,2024-01-01,788,797,795,1,778504,0,0,0,0,0,0,,False
ACC_01723,2024-06-01,793,789,799,2,1062352,0,0,0,0,0,0,,False
ACC_01723,2024-12-01,802,799,796,1,902358,0,0,0,0,0,0,,False
ACC_01724,2024-01-01,746,746,747,3,586007,0,0,0,0,0,0,,False
ACC_01724,2024-06-01,760,765,769,1,212025,0,0,0,0,0,0,,False
ACC_01724,2024-12-01,765,768,772,3,580987,0,0,0,0,0,0,,False
ACC_01725,2024-01-01,678,675,684,2,35230,0,0,0,0,0,0,,False
ACC_01725,2024-06-01,692,694,693,1,17648,0,0,0,0,0,0,,False
ACC_01725,2024-12-01,651,641,628,3,54621,1,58,4,4,4,1,,False
ACC_01726,2024-01-01,760,765,766,1,8293735,0,0,0,0,0,0,,False
ACC_01726,2024-06-01,774,784,785,3,24279301,0,0,0,0,0,0,,False
ACC_01726,2024-12-01,774,774,772,1,5422418,0,0,0,0,0,0,,False
ACC_01727,2024-01-01,722,718,727,2,9164394,0,0,0,0,0,0,,False
ACC_01727,2024-06-01,732,742,738,3,12140731,0,0,0,0,0,0,,False
ACC_01727,2024-12-01,704,697,667,5,25823952,1,79,1,3,3,3,,False
ACC_01728,2024-01-01,714,710,706,1,79507,0,0,0,0,0,0,,False
ACC_01728,2024-06-01,726,729,732,1,43594,0,0,0,0,0,0,,False
ACC_01728,2024-12-01,689,682,671,2,125843,2,49,0,1,3,1,,False
ACC_01729,2024-01-01,742,745,755,1,156508,0,0,0,0,0,0,,False
ACC_01729,2024-06-01,746,752,756,2,314883,0,0,0,0,0,0,,False
ACC_01729,2024-12-01,753,756,766,1,192880,0,0,0,0,0,0,,False
ACC_01730,2024-01-01,724,731,734,3,1644924,0,0,0,0,0,0,,False
ACC_01730,2024-06-01,728,735,733,2,1618739,0,0,0,0,0,0,,False
ACC_01730,2024-12-01,665,649,622,2,1118666,3,50,4,4,6,3,,False
ACC_01731,2024-01-01,604,594,581,3,429357,0,11,0,1,2,1,,False
ACC_01731,2024-06-01,590,577,560,3,272994,1,80,1,2,2,1,,False
ACC_01731,2024-12-01,545,536,511,3,276982,3,52,4,6,8,2,,True
ACC_01732,2024-01-01,621,603,574,5,2995995,0,10,1,2,4,1,,False
ACC_01732,2024-06-01,611,589,561,4,1758706,1,86,1,1,2,1,,False
ACC_01732,2024-12-01,558,538,518,2,866795,2,52,4,4,5,1,,False
ACC_01733,2024-01-01,738,746,744,1,70727,0,0,0,0,0,0,0.21,False
ACC_01733,2024-06-01,754,762,763,3,230105,0,0,0,0,0,0,0.1,False
ACC_01733,2024-12-01,758,764,762,3,218428,0,0,0,0,0,0,0.19,False
ACC_01734,2024-01-01,654,643,636,5,3760014,1,20,0,1,2,0,,False
ACC_01734,2024-06-01,619,596,591,2,2355467,2,76,3,5,7,3,,False
ACC_01734,2024-12-01,593,572,553,2,2145443,2,66,3,5,6,3,,True
ACC_01735,2024-01-01,699,706,709,3,195988,0,0,0,0,0,0,,False
ACC_01735,2024-06-01,709,711,711,2,168419,0,0,0,0,0,0,,False
ACC_01735,2024-12-01,669,649,634,4,412464,3,86,2,3,5,2,,False
ACC_01736,2024-01-01,661,654,624,4,689314,0,18,1,3,5,1,,False
ACC_01736,2024-06-01,649,631,626,3,336153,2,49,2,3,4,3,,False
ACC_01736,2024-12-01,601,586,574,3,381358,2,31,1,2,4,2,,False
ACC_01737,2024-01-01,667,662,635,2,1101248,0,18,2,3,4,0,,False
ACC_01737,2024-06-01,640,634,614,5,2254259,2,63,2,3,3,1,,False
ACC_01737,2024-12-01,607,593,563,2,927326,1,38,3,5,7,2,,False
ACC_01738,2024-01-01,782,785,790,1,890144,0,0,0,0,0,0,,False
ACC_01738,2024-06-01,793,798,801,3,2662895,0,0,0,0,0,0,,False
ACC_01738,2024-12-01,797,798,797,2,1961287,0,0,0,0,0,0,,False
ACC_01739,2024-01-01,772,767,766,1,105099,0,0,0,0,0,0,0.29,False
ACC_01739,2024-06-01,780,778,780,3,303138,0,0,0,0,0,0,0.26,False
ACC_01739,2024-12-01,783,782,792,3,172703,0,0,0,0,0,0,0.29,False
ACC_01740,2024-01-01,703,710,705,1,571163,0,0,0,0,0,0,,False
ACC_01740,2024-06-01,711,710,712,3,2153614,0,0,0,0,0,0,,False
ACC_01740,2024-12-01,675,665,660,3,1533577,1,52,4,5,6,2,,False
ACC_01741,2024-01-01,693,694,693,1,35628,0,0,0,0,0,0,,False
ACC_01741,2024-06-01,699,703,711,1,42450,0,0,0,0,0,0,,False
ACC_01741,2024-12-01,630,619,604,4,155085,2,72,2,2,3,1,,False
ACC_01742,2024-01-01,751,749,754,2,100710,0,0,0,0,0,0,0.11,False
ACC_01742,2024-06-01,760,766,766,1,55890,0,0,0,0,0,0,0.22,False
ACC_01742,2024-12-01,766,764,759,3,146230,0,0,0,0,0,0,0.25,False
ACC_01743,2024-01-01,732,741,739,1,40460,0,0,0,0,0,0,,False
ACC_01743,2024-06-01,734,741,748,1,30491,0,0,0,0,0,0,,False
ACC_01743,2024-12-01,667,662,647,5,201810,3,39,2,3,3,3,,False
ACC_01744,2024-01-01,770,778,780,2,784822,0,0,0,0,0,0,,False
ACC_01744,2024-06-01,777,779,784,3,1451269,0,0,0,0,0,0,,False
ACC_01744,2024-12-01,788,793,792,3,1683466,0,0,0,0,0,0,,False
ACC_01745,2024-01-01,789,795,805,1,461135,0,0,0,0,0,0,,False
ACC_01745,2024-06-01,801,800,803,1,283920,0,0,0,0,0,0,,False
ACC_01745,2024-12-01,803,810,818,1,429691,0,0,0,0,0,0,,False
ACC_01746,2024-01-01,791,791,795,2,592554,0,0,0,0,0,0,,False
ACC_01746,2024-06-01,801,807,812,1,344115,0,0,0,0,0,0,,False
ACC_01746,2024-12-01,805,814,812,1,476875,0,0,0,0,0,0,,False
ACC_01747,2024-01-01,730,730,730,1,1945228,0,0,0,0,0,0,,False
ACC_01747,2024-06-01,716,717,723,3,4981879,0,0,0,0,0,0,,False
ACC_01747,2024-12-01,668,655,640,2,3848818,1,58,4,4,4,2,,True
ACC_01748,2024-01-01,653,631,607,2,153457,1,12,0,1,1,0,,False
ACC_01748,2024-06-01,647,624,616,5,403740,0,25,0,0,2,1,,False
ACC_01748,2024-12-01,591,566,556,2,123897,1,34,4,5,6,3,,False
ACC_01749,2024-01-01,748,748,746,2,18803,0,0,0,0,0,0,0.37,False
ACC_01749,2024-06-01,756,760,764,2,31698,0,0,0,0,0,0,0.37,False
ACC_01749,2024-12-01,761,760,763,2,31561,0,0,0,0,0,0,0.24,False
ACC_01750,2024-01-01,692,689,685,2,541279,0,0,0,0,0,0,,False
ACC_01750,2024-06-01,701,698,697,1,216844,0,0,0,0,0,0,,False
ACC_01750,2024-12-01,667,660,655,4,732629,1,80,1,2,4,3,,False
ACC_01751,2024-01-01,697,695,691,3,380719,0,0,0,0,0,0,,False
ACC_01751,2024-06-01,712,714,716,1,117351,0,0,0,0,0,0,,False
ACC_01751,2024-12-01,675,660,632,5,662589,1,30,2,3,4,1,,False
ACC_01752,2024-01-01,667,655,633,5,4852195,0,1,0,2,3,0,,False
ACC_01752,2024-06-01,634,627,600,2,2218720,3,78,3,3,3,3,,False
ACC_01752,2024-12-01,609,589,559,5,4520947,2,84,2,4,5,3,,False
ACC_01753,2024-01-01,754,759,758,1,415429,0,0,0,0,0,0,,False
ACC_01753,2024-06-01,759,755,764,3,1344831,0,0,0,0,0,0,,False
ACC_01753,2024-12-01,766,775,778,3,858585,0,0,0,0,0,0,,False
ACC_01754,2024-01-01,793,800,800,3,546438,0,0,0,0,0,0,,False
ACC_01754,2024-06-01,809,809,805,2,360186,0,0,0,0,0,0,,False
ACC_01754,2024-12-01,814,821,816,1,205657,0,0,0,0,0,0,,False
ACC_01755,2024-01-01,722,731,728,2,888516,0,0,0,0,0,0,,False
ACC_01755,2024-06-01,731,738,734,1,409301,0,0,0,0,0,0,,False
ACC_01755,2024-12-01,700,676,651,3,1652843,3,30,2,2,4,3,,False
ACC_01756,2024-01-01,619,603,598,4,865887,1,2,1,2,4,0,,False
ACC_01756,2024-06-01,589,567,554,5,787231,1,83,2,4,6,2,,False
ACC_01756,2024-12-01,565,542,524,2,404295,3,33,4,5,5,1,,False
ACC_01757,2024-01-01,710,711,716,3,337305,0,0,0,0,0,0,0.18,False
ACC_01757,2024-06-01,723,725,724,3,203228,0,0,0,0,0,0,0.15,False
ACC_01757,2024-12-01,690,678,651,5,345534,3,51,0,1,3,3,0.27,False
ACC_01758,2024-01-01,747,749,758,2,897717,0,0,0,0,0,0,,False
ACC_01758,2024-06-01,748,747,752,2,720461,0,0,0,0,0,0,,False
ACC_01758,2024-12-01,760,770,768,1,589565,0,0,0,0,0,0,,False
ACC_01759,2024-01-01,687,697,693,2,4441950,0,0,0,0,0,0,,False
ACC_01759,2024-06-01,684,690,686,2,3264340,0,0,0,0,0,0,,False
ACC_01759,2024-12-01,632,611,592,4,8509372,3,67,4,6,8,2,,False
ACC_01760,2024-01-01,755,752,753,2,1129365,0,0,0,0,0,0,,False
ACC_01760,2024-06-01,765,768,773,2,1191419,0,0,0,0,0,0,,False
ACC_01760,2024-12-01,769,778,787,1,636956,0,0,0,0,0,0,,False
ACC_01761,2024-01-01,790,787,788,2,8163033,0,0,0,0,0,0,,False
ACC_01761,2024-06-01,795,790,795,1,5165698,0,0,0,0,0,0,,False
ACC_01761,2024-12-01,809,813,819,2,5958083,0,0,0,0,0,0,,False
ACC_01762,2024-01-01,776,784,786,1,763705,0,0,0,0,0,0,,False
ACC_01762,2024-06-01,786,782,786,1,1200834,0,0,0,0,0,0,,False
ACC_01762,2024-12-01,794,802,807,3,3549204,0,0,0,0,0,0,,False
ACC_01763,2024-01-01,770,768,778,3,4543622,0,0,0,0,0,0,,False
ACC_01763,2024-06-01,782,781,783,1,2405922,0,0,0,0,0,0,,False
ACC_01763,2024-12-01,786,783,786,2,5061537,0,0,0,0,0,0,,False
ACC_01764,2024-01-01,796,797,795,2,4285319,0,0,0,0,0,0,,False
ACC_01764,2024-06-01,803,808,807,3,4091058,0,0,0,0,0,0,,False
ACC_01764,2024-12-01,808,807,805,1,2014340,0,0,0,0,0,0,,False
ACC_01765,2024-01-01,743,753,753,2,380567,0,0,0,0,0,0,,False
ACC_01765,2024-06-01,754,763,767,3,472467,0,0,0,0,0,0,,False
ACC_01765,2024-12-01,759,768,774,3,762811,0,0,0,0,0,0,,False
ACC_01766,2024-01-01,759,759,765,3,1005457,0,0,0,0,0,0,,False
ACC_01766,2024-06-01,771,780,778,2,871001,0,0,0,0,0,0,,False
ACC_01766,2024-12-01,774,782,781,2,965423,0,0,0,0,0,0,,False
ACC_01767,2024-01-01,711,713,712,1,169114,0,0,0,0,0,0,,False
ACC_01767,2024-06-01,721,717,713,2,324375,0,0,0,0,0,0,,False
ACC_01767,2024-12-01,685,674,652,3,792592,3,44,4,5,5,1,,False
ACC_01768,2024-01-01,619,612,595,4,1358290,1,28,0,0,1,1,,False
ACC_01768,2024-06-01,601,583,573,5,1729711,1,51,2,3,4,1,,False
ACC_01768,2024-12-01,549,527,514,5,2927571,3,58,1,2,4,3,,False
ACC_01769,2024-01-01,637,624,600,5,5392855,0,11,2,3,3,0,,False
ACC_01769,2024-06-01,607,589,574,5,6229590,1,30,2,2,2,2,,False
ACC_01769,2024-12-01,572,564,550,3,3789556,2,87,1,2,2,2,,False
ACC_01770,2024-01-01,773,780,777,1,473193,0,0,0,0,0,0,,False
ACC_01770,2024-06-01,780,790,787,1,283717,0,0,0,0,0,0,,False
ACC_01770,2024-12-01,785,782,791,2,733908,0,0,0,0,0,0,,False
ACC_01771,2024-01-01,773,779,781,1,316883,0,0,0,0,0,0,,False
ACC_01771,2024-06-01,782,779,781,2,951799,0,0,0,0,0,0,,False
ACC_01771,2024-12-01,787,789,789,2,849720,0,0,0,0,0,0,,False
ACC_01772,2024-01-01,706,714,721,3,3200708,0,0,0,0,0,0,,False
ACC_01772,2024-06-01,712,714,718,3,4549557,0,0,0,0,0,0,,False
ACC_01772,2024-12-01,644,633,618,3,3880653,1,86,4,4,5,3,,False
ACC_01773,2024-01-01,743,742,746,2,174811,0,0,0,0,0,0,0.28,False
ACC_01773,2024-06-01,752,751,751,3,283889,0,0,0,0,0,0,0.1,False
ACC_01773,2024-12-01,756,759,769,2,166365,0,0,0,0,0,0,0.22,False
ACC_01774,2024-01-01,792,794,799,3,11353747,0,0,0,0,0,0,,False
ACC_01774,2024-06-01,809,808,817,3,6899918,0,0,0,0,0,0,,False
ACC_01774,2024-12-01,813,813,818,2,6184267,0,0,0,0,0,0,,False
ACC_01775,2024-01-01,774,772,779,2,494650,0,0,0,0,0,0,,False
ACC_01775,2024-06-01,782,781,791,3,677420,0,0,0,0,0,0,,False
ACC_01775,2024-12-01,784,784,790,1,212666,0,0,0,0,0,0,,False
ACC_01776,2024-01-01,696,697,696,3,4602455,0,0,0,0,0,0,,False
ACC_01776,2024-06-01,692,700,704,1,1159263,0,0,0,0,0,0,,False
ACC_01776,2024-12-01,639,617,597,2,1778748,3,57,1,1,2,2,,False
ACC_01777,2024-01-01,782,788,789,3,220153,0,0,0,0,0,0,0.37,False
ACC_01777,2024-06-01,788,797,794,2,98614,0,0,0,0,0,0,0.23,False
ACC_01777,2024-12-01,795,790,794,3,256846,0,0,0,0,0,0,0.26,False
ACC_01778,2024-01-01,697,696,694,2,889280,0,0,0,0,0,0,,False
ACC_01778,2024-06-01,702,712,709,2,730150,0,0,0,0,0,0,,False
ACC_01778,2024-12-01,666,647,626,4,993988,3,52,1,1,1,3,,False
ACC_01779,2024-01-01,709,710,716,3,5641614,0,0,0,0,0,0,,False
ACC_01779,2024-06-01,717,719,718,1,1950974,0,0,0,0,0,0,,False
ACC_01779,2024-12-01,648,631,626,4,6646478,2,56,1,2,3,3,,True
ACC_01780,2024-01-01,791,796,791,3,1862008,0,0,0,0,0,0,,False
ACC_01780,2024-06-01,810,819,825,2,1670268,0,0,0,0,0,0,,False
ACC_01780,2024-12-01,814,821,828,1,695433,0,0,0,0,0,0,,False
